transaction_id,customer_id,amount,merchant_category,hour,country_risk,device_mismatch,velocity_24h,round_amount,rapid_in_out,fraud_label
T001367,C00522,28.09,travel,7,high,False,4,False,True,False
T001368,C00416,13.56,electronics,17,high,False,2,False,True,False
T001369,C00060,39.16,cash,21,standard,False,1,False,False,False
T001370,C00087,53.37,utilities,21,standard,False,0,False,False,False
T001371,C00183,26.51,crypto,16,standard,False,1,False,False,False
T001372,C00191,29.26,travel,9,standard,False,3,False,True,False
T001373,C00401,76.68,electronics,8,standard,True,2,False,False,False
T001374,C00352,96.31,cash,8,standard,False,2,False,True,False
T001375,C00178,17.52,cash,10,high,False,1,False,False,False
T001376,C00215,36.62,cash,16,standard,False,5,False,False,False
T001377,C00132,29.87,travel,20,standard,False,0,False,False,False
T001378,C00500,11.18,groceries,21,standard,False,1,False,False,False
T001379,C00680,60.67,groceries,9,standard,False,2,False,False,False
T001380,C00102,101.92,electronics,18,standard,False,1,False,False,False
T001381,C00367,83.85,travel,1,standard,False,0,False,True,False
T001382,C00335,25.09,travel,6,standard,False,3,False,False,False
T001383,C00441,212.52,electronics,14,standard,False,0,False,True,False
T001384,C00421,160.09,utilities,14,standard,False,3,False,False,False
T001385,C00452,30.49,travel,13,standard,False,0,False,False,False
T001386,C00264,45.51,crypto,5,high,False,1,False,False,False
T001387,C00204,168.92,groceries,22,high,True,3,False,False,False
T001388,C00517,38.38,crypto,16,standard,True,3,False,False,False
T001389,C00621,225.4,travel,8,high,False,4,False,False,False
T001390,C00389,343.56,groceries,13,standard,False,3,False,False,False
T001391,C00609,61.67,utilities,17,standard,True,3,False,False,False
T001392,C00475,70.83,travel,18,standard,False,3,False,False,False
T001393,C00200,69.66,travel,7,standard,False,2,False,False,False
T001394,C00298,278.97,crypto,1,standard,False,2,False,False,False
T001395,C00227,171.5,cash,22,standard,False,1,False,False,False
T001396,C00577,22.49,crypto,18,standard,False,5,False,True,False
T001397,C00658,15.55,cash,5,standard,False,1,False,False,False
T001398,C00598,34.19,cash,20,standard,False,1,False,False,False
T001399,C00075,46.92,electronics,12,standard,False,1,False,False,False
T001400,C00578,22.62,electronics,6,standard,False,3,False,False,False
T001401,C00154,174.35,utilities,13,standard,False,2,False,False,False
T001402,C00377,73.99,electronics,18,high,False,2,False,False,False
T001403,C00536,180.85,crypto,22,standard,False,2,False,False,False
T001404,C00073,200.41,travel,14,standard,False,3,False,False,False
T001405,C00224,25.66,crypto,13,standard,False,5,False,False,False
T001406,C00602,612.83,travel,11,standard,False,4,False,False,False
T001407,C00255,391.17,electronics,10,standard,False,1,False,False,False
T001408,C00428,54.82,groceries,6,high,False,0,False,False,False
T001409,C00288,26.97,cash,3,standard,False,5,False,False,False
T001410,C00506,28.07,groceries,21,standard,False,3,False,False,False
T001411,C00371,119.63,electronics,3,standard,False,1,False,False,False
T001412,C00474,37.92,cash,4,standard,False,2,False,False,False
T001413,C00221,93.83,groceries,17,standard,False,1,False,False,False
T001414,C00572,469.89,travel,21,standard,True,2,False,False,False
T001415,C00270,62.12,groceries,10,standard,False,3,False,False,False
T001416,C00052,46.34,cash,5,standard,False,0,False,False,False
T001417,C00114,107.6,crypto,1,standard,False,2,False,False,False
T001418,C00051,94.32,travel,15,standard,False,5,False,False,False
T001419,C00064,22.27,electronics,14,standard,False,6,False,False,False
T001420,C00322,9.78,crypto,13,high,False,4,False,False,False
T001421,C00441,54.02,travel,1,standard,False,6,False,True,False
T001422,C00061,42.13,electronics,18,standard,False,1,False,False,False
T001423,C00401,38.54,electronics,14,standard,False,2,False,True,False
T001424,C00627,68.91,travel,23,standard,False,2,False,False,False
T001425,C00214,109.91,utilities,18,standard,False,2,False,False,False
T001426,C00246,26.47,groceries,4,standard,False,1,False,False,False
T001427,C00573,148.43,travel,10,standard,False,3,False,False,False
T001428,C00026,26.64,travel,0,standard,False,1,False,True,False
T001429,C00704,55.77,groceries,22,standard,False,3,False,False,False
T001430,C00127,84.18,utilities,6,standard,False,2,False,False,False
T001431,C00498,150.93,utilities,15,standard,False,3,False,True,False
T001432,C00688,261.75,groceries,3,standard,False,4,False,False,False
T001433,C00602,109.11,groceries,11,standard,False,2,False,True,False
T001434,C00097,64.21,cash,23,standard,False,2,False,False,False
T001435,C00516,107.05,groceries,20,standard,False,2,False,False,False
T001436,C00016,104.96,groceries,4,standard,False,2,False,False,False
T001437,C00060,33.92,groceries,1,standard,False,3,False,False,False
T001438,C00340,69.03,groceries,3,standard,False,1,False,True,False
T001439,C00244,48.93,cash,10,standard,False,3,False,False,False
T001440,C00630,93.46,crypto,1,standard,False,1,False,False,False
T001441,C00462,11.19,crypto,3,standard,False,4,False,False,False
T001442,C00532,14.67,groceries,21,standard,False,1,False,False,False
T001443,C00484,6.27,crypto,22,high,False,2,False,False,False
T001444,C00458,163.16,electronics,13,standard,False,0,False,False,False
T001445,C00482,43.78,groceries,18,standard,False,1,False,False,False
T001446,C00168,67.44,electronics,15,standard,False,3,False,False,False
T001447,C00260,8.27,electronics,14,standard,False,2,False,False,False
T001448,C00242,124.18,electronics,20,high,False,0,False,False,False
T001449,C00586,88.73,electronics,6,standard,False,1,False,False,False
T001450,C00603,293.72,utilities,19,standard,False,2,False,False,False
T001451,C00026,357.49,groceries,20,standard,False,3,False,False,False
T001452,C00645,107.07,travel,20,standard,False,2,False,False,False
T001453,C00238,79.36,utilities,12,standard,False,3,False,False,False
T001454,C00537,99.26,travel,23,standard,False,1,False,False,False
T001455,C00599,62.65,utilities,0,standard,False,2,False,False,False
T001456,C00447,50.75,electronics,7,standard,False,1,False,False,False
T001457,C00415,69.11,electronics,6,standard,False,3,False,False,False
T001458,C00321,87.21,electronics,16,standard,False,1,False,False,False
T001459,C00109,30.07,crypto,13,standard,False,4,False,False,False
T001460,C00279,48.59,cash,5,standard,False,5,False,False,False
T001461,C00252,524.09,utilities,21,standard,False,2,False,False,False
T001462,C00660,39.44,crypto,22,standard,False,1,False,False,False
T001463,C00599,44.22,electronics,15,standard,False,0,False,False,False
T001464,C00713,112.64,groceries,12,standard,False,5,False,False,False
T001465,C00217,25.39,travel,15,standard,False,0,False,False,False
T001466,C00449,45.13,crypto,19,standard,False,0,False,True,False
T001467,C00134,14.04,cash,2,high,False,3,False,False,False
T001468,C00528,63.02,crypto,20,standard,False,3,False,False,False
T001469,C00446,24.48,crypto,15,standard,False,2,False,False,False
T001470,C00484,7.17,travel,7,standard,False,1,False,False,False
T001471,C00656,103.97,groceries,1,standard,False,2,False,False,False
T001472,C00547,152.3,cash,14,standard,False,3,False,True,True
T001473,C00254,53.22,utilities,22,standard,False,1,False,False,False
T001474,C00465,518.35,crypto,2,standard,False,4,False,False,False
T001475,C00325,10.51,groceries,22,standard,False,0,False,False,False
T001476,C00685,12.44,cash,12,standard,False,3,False,False,True
T001477,C00681,74.31,travel,19,standard,False,2,False,False,False
T001478,C00192,190.95,utilities,3,standard,True,2,False,False,False
T001479,C00148,58.39,utilities,20,standard,False,3,False,False,False
T001480,C00205,42.18,crypto,18,standard,False,0,False,False,False
T001481,C00722,20.79,crypto,18,standard,False,2,False,False,False
T001482,C00149,510.96,groceries,18,standard,False,1,False,True,False
T001483,C00516,36.18,electronics,14,standard,False,2,False,False,False
T001484,C00300,137.63,cash,11,standard,False,4,False,False,False
T001485,C00652,87.99,groceries,14,standard,False,1,False,False,False
T001486,C00146,14.14,utilities,20,standard,False,1,False,True,False
T001487,C00364,172.97,groceries,21,standard,False,6,False,False,False
T001488,C00210,33.43,crypto,10,standard,False,2,False,False,False
T001489,C00098,107.5,cash,19,standard,False,2,False,False,False
T001490,C00672,123.09,crypto,9,standard,False,1,False,False,False
T001491,C00707,55.61,groceries,15,standard,False,0,False,False,False
T001492,C00432,456.22,cash,18,standard,False,3,False,False,False
T001493,C00447,320.32,cash,7,high,False,2,False,False,False
T001494,C00210,64.2,utilities,5,high,False,2,False,False,False
T001495,C00653,175.72,utilities,12,standard,False,2,False,False,False
T001496,C00197,282.54,utilities,18,standard,False,3,False,False,False
T001497,C00746,511.44,utilities,11,high,False,2,False,False,True
T001498,C00620,50.31,utilities,8,standard,True,4,False,False,False
T001499,C00242,685.75,groceries,7,standard,False,3,False,False,False
T001500,C00110,26.17,cash,10,standard,False,1,False,False,False
T001501,C00509,18.73,cash,18,high,False,3,False,False,False
T001502,C00712,147.25,groceries,0,standard,False,2,False,False,False
T001503,C00603,24.22,utilities,18,standard,False,2,False,False,False
T001504,C00300,466.8,travel,11,standard,False,1,False,False,False
T001505,C00718,8.69,groceries,0,high,False,4,False,True,False
T001506,C00263,69.89,groceries,13,standard,False,2,False,False,False
T001507,C00361,141.63,groceries,13,standard,False,2,False,False,False
T001508,C00321,10.88,utilities,14,standard,False,3,False,False,False
T001509,C00128,224.04,electronics,10,standard,False,2,False,False,False
T001510,C00590,13.85,groceries,18,standard,False,3,False,False,False
T001511,C00086,100.57,electronics,20,standard,False,6,False,False,False
T001512,C00257,88.54,crypto,10,standard,False,3,False,True,False
T001513,C00332,89.71,electronics,14,standard,False,3,False,False,False
T001514,C00129,176.75,travel,18,high,False,3,False,False,False
T001515,C00441,172.41,travel,16,standard,False,0,False,False,False
T001516,C00406,27.94,electronics,4,standard,False,1,False,False,False
T001517,C00382,24.64,travel,14,standard,False,5,False,False,False
T001518,C00124,77.05,crypto,17,standard,True,2,False,False,False
T001519,C00130,10.9,cash,2,high,False,2,False,False,False
T001520,C00380,301.44,travel,3,standard,False,4,False,False,True
T001521,C00429,56.49,travel,20,standard,False,2,False,False,False
T001522,C00054,935.7,travel,21,standard,False,1,False,False,False
T001523,C00540,130.18,cash,13,standard,False,4,False,False,False
T001524,C00566,35.19,utilities,0,standard,False,3,False,False,False
T001525,C00251,22.44,groceries,4,standard,False,1,False,False,False
T001526,C00512,288.45,electronics,2,standard,False,0,False,False,False
T001527,C00073,1.91,electronics,7,standard,False,5,False,False,False
T001528,C00619,42.47,travel,3,standard,False,3,False,False,False
T001529,C00716,721.77,crypto,6,standard,False,1,False,False,False
T001530,C00113,64.42,travel,18,standard,False,2,False,False,False
T001531,C00239,147.57,utilities,15,standard,False,3,False,False,False
T001532,C00023,68.8,electronics,7,standard,False,2,False,True,False
T001533,C00437,129.19,groceries,7,standard,False,2,False,False,False
T001534,C00527,27.86,electronics,7,high,False,3,False,False,False
T001535,C00160,76.41,electronics,10,standard,False,1,False,False,False
T001536,C00365,277.63,utilities,0,standard,False,4,False,False,False
T001537,C00324,69.57,cash,4,standard,False,2,False,False,False
T001538,C00527,80.91,crypto,19,standard,True,1,False,False,False
T001539,C00472,271.17,crypto,6,standard,False,3,False,False,False
T001540,C00008,225.89,crypto,15,standard,False,3,False,True,False
T001541,C00280,87.91,crypto,18,high,False,1,False,False,False
T001542,C00385,28.88,travel,18,high,False,1,False,False,False
T001543,C00655,21.11,crypto,14,standard,False,2,False,False,False
T001544,C00022,89.38,cash,21,standard,False,1,False,False,False
T001545,C00518,72.67,utilities,13,standard,False,3,False,False,False
T001546,C00497,485.2,utilities,11,standard,False,2,False,False,False
T001547,C00307,2367.15,groceries,11,standard,False,0,False,False,False
T001548,C00056,442.12,crypto,6,standard,False,3,False,False,False
T001549,C00178,41.19,utilities,15,standard,False,3,False,False,False
T001550,C00579,51.92,utilities,10,high,False,2,False,True,False
T001551,C00394,12.03,electronics,4,standard,False,1,False,False,False
T001552,C00076,96.57,groceries,15,standard,False,1,False,True,False
T001553,C00677,95.58,groceries,17,standard,False,3,False,False,False
T001554,C00087,202.29,cash,1,standard,True,3,False,False,False
T001555,C00598,25.09,cash,3,standard,False,1,False,False,False
T001556,C00636,99.55,travel,16,standard,False,2,False,False,False
T001557,C00644,70.69,cash,6,standard,False,1,False,False,False
T001558,C00644,210.73,electronics,5,standard,True,2,False,False,False
T001559,C00061,14.4,travel,22,standard,False,1,False,False,False
T001560,C00368,300.62,groceries,18,standard,False,4,False,False,False
T001561,C00336,72.8,crypto,19,standard,True,3,False,False,False
T001562,C00057,66.05,travel,17,standard,False,1,False,False,False
T001563,C00660,17.96,utilities,22,standard,False,5,False,False,False
T001564,C00386,54.94,crypto,13,standard,False,4,False,False,False
T001565,C00301,95.45,groceries,9,standard,False,1,False,False,False
T001566,C00094,51.07,groceries,1,high,False,4,False,False,False
T001567,C00712,83.35,electronics,17,high,True,3,False,False,True
T001568,C00252,18.73,groceries,12,standard,False,5,False,False,False
T001569,C00185,66.37,crypto,11,standard,False,0,False,False,False
T001570,C00432,23.91,groceries,21,standard,False,4,False,False,False
T001571,C00091,8.46,utilities,19,standard,False,0,False,False,False
T001572,C00088,14.36,utilities,13,standard,False,0,False,False,False
T001573,C00523,48.86,electronics,21,standard,False,0,False,False,False
T001574,C00123,100.95,crypto,15,standard,False,1,False,False,False
T001575,C00286,73.89,groceries,0,standard,False,7,False,False,False
T001576,C00357,309.12,utilities,19,standard,True,1,False,False,False
T001577,C00177,99.46,crypto,5,standard,False,5,False,False,False
T001578,C00500,73.67,utilities,4,standard,False,6,False,False,False
T001579,C00165,39.2,cash,0,standard,False,3,False,False,False
T001580,C00444,124.9,electronics,5,standard,True,5,False,False,False
T001581,C00196,63.4,travel,21,standard,False,2,False,False,False
T001582,C00482,8.56,cash,8,standard,False,3,False,False,False
T001583,C00251,64.58,cash,12,standard,False,4,False,False,False
T001584,C00374,67.11,crypto,17,standard,False,0,False,False,False
T001585,C00407,60.13,utilities,23,high,False,2,False,False,False
T001586,C00360,1478.59,utilities,23,standard,False,4,False,False,False
T001587,C00083,139.76,groceries,8,high,False,2,False,False,False
T001588,C00201,179.72,electronics,2,standard,False,1,False,False,False
T001589,C00240,142.38,cash,6,high,False,3,False,False,False
T001590,C00065,42.58,electronics,5,standard,False,1,False,False,False
T001591,C00687,93.0,travel,0,standard,False,4,False,False,False
T001592,C00731,95.05,groceries,2,standard,False,2,False,False,False
T001593,C00551,97.66,crypto,22,standard,False,0,False,False,False
T001594,C00125,31.58,crypto,22,standard,False,2,False,False,False
T001595,C00458,102.61,utilities,4,standard,False,2,False,False,False
T001596,C00156,49.37,crypto,17,standard,False,1,False,False,False
T001597,C00006,18.57,utilities,21,standard,False,2,False,False,False
T001598,C00592,22.43,electronics,6,standard,True,1,False,False,False
T001599,C00454,44.37,cash,3,standard,False,4,False,False,False
T001600,C00501,64.0,electronics,14,standard,False,3,False,False,False
T001601,C00533,16.27,electronics,6,standard,False,3,False,False,False
T001602,C00476,12.1,cash,13,high,False,2,False,False,False
T001603,C00583,22.73,groceries,20,standard,False,2,False,False,False
T001604,C00307,37.54,electronics,6,standard,False,3,False,False,False
T001605,C00382,371.17,cash,9,standard,False,2,False,True,False
T001606,C00560,117.01,cash,5,standard,False,4,False,False,False
T001607,C00259,5.59,utilities,7,standard,False,2,False,True,False
T001608,C00404,37.65,travel,6,standard,False,4,False,False,False
T001609,C00031,79.25,utilities,3,standard,False,1,False,False,False
T001610,C00623,218.09,utilities,17,standard,False,1,False,False,False
T001611,C00523,60.49,electronics,13,high,False,1,False,False,False
T001612,C00703,496.02,electronics,12,standard,False,2,False,False,False
T001613,C00118,31.45,crypto,9,standard,False,0,False,True,False
T001614,C00227,689.54,electronics,23,standard,False,4,False,False,False
T001615,C00664,47.17,cash,7,high,False,0,False,False,False
T001616,C00296,64.83,cash,12,standard,False,4,False,False,False
T001617,C00338,106.74,groceries,11,high,False,2,False,False,False
T001618,C00377,39.2,travel,21,standard,False,1,False,False,False
T001619,C00077,21.01,cash,20,high,False,4,False,False,False
T001620,C00509,114.25,electronics,13,standard,False,4,False,False,False
T001621,C00439,91.16,electronics,9,standard,False,5,False,False,False
T001622,C00731,409.89,travel,13,standard,False,4,False,False,False
T001623,C00103,188.39,electronics,5,standard,False,5,False,False,False
T001624,C00646,36.34,cash,9,standard,False,4,False,False,False
T001625,C00596,133.99,electronics,21,standard,False,1,False,False,False
T001626,C00222,29.12,groceries,22,standard,False,1,False,False,False
T001627,C00002,11.46,travel,17,high,False,1,False,False,False
T001628,C00427,52.92,groceries,0,standard,False,2,False,False,False
T001629,C00121,35.67,cash,12,standard,False,1,False,False,False
T001630,C00686,31.17,crypto,20,standard,False,3,False,False,False
T001631,C00588,193.07,cash,17,standard,False,2,False,False,False
T001632,C00626,62.52,utilities,17,standard,False,2,False,False,False
T001633,C00341,23.42,utilities,14,standard,False,1,False,False,False
T001634,C00513,37.64,crypto,17,standard,False,0,False,False,False
T001635,C00565,85.74,utilities,13,standard,False,2,False,False,True
T001636,C00427,6.49,travel,12,standard,False,5,False,False,False
T001637,C00736,108.02,crypto,2,standard,False,1,False,False,False
T001638,C00427,81.98,travel,20,standard,False,4,False,False,False
T001639,C00316,107.69,crypto,20,standard,False,0,False,False,False
T001640,C00494,277.37,electronics,9,standard,False,2,False,False,False
T001641,C00027,264.17,travel,11,standard,False,2,False,False,False
T001642,C00444,38.75,utilities,19,standard,True,6,False,False,False
T001643,C00307,220.56,crypto,16,standard,False,7,False,False,False
T001644,C00061,80.64,travel,14,high,False,3,False,False,False
T001645,C00419,17.54,groceries,22,standard,False,1,False,False,False
T001646,C00157,62.97,electronics,15,standard,False,1,False,False,False
T001647,C00741,54.57,electronics,13,standard,False,2,False,False,False
T001648,C00499,110.76,travel,6,standard,False,3,False,True,False
T001649,C00126,26.97,travel,4,standard,False,1,False,False,False
T001650,C00159,26.1,crypto,13,high,False,3,False,False,True
T001651,C00669,92.68,groceries,15,standard,False,3,False,False,False
T001652,C00210,29.54,travel,6,standard,False,2,False,False,False
T001653,C00395,39.48,crypto,4,standard,False,4,False,False,False
T001654,C00143,30.93,cash,6,standard,False,4,False,False,False
T001655,C00586,96.81,travel,20,standard,False,1,False,False,False
T001656,C00583,82.8,electronics,16,standard,False,3,False,False,False
T001657,C00296,40.56,groceries,12,high,False,4,False,False,False
T001658,C00214,2.75,crypto,6,standard,False,5,False,False,False
T001659,C00352,137.67,cash,7,standard,False,3,False,False,False
T001660,C00494,23.21,utilities,10,standard,True,2,False,False,False
T001661,C00538,74.58,utilities,16,standard,False,1,False,False,False
T001662,C00490,37.23,travel,15,standard,False,0,False,False,False
T001663,C00718,8.56,cash,18,high,False,1,False,False,False
T001664,C00321,114.33,crypto,23,standard,False,2,False,False,False
T001665,C00722,35.86,groceries,9,standard,False,2,False,False,False
T001666,C00428,57.83,cash,11,standard,False,4,False,False,False
T001667,C00165,72.36,cash,18,standard,False,1,False,False,False
T001668,C00453,814.45,groceries,11,standard,False,1,False,False,False
T001669,C00488,36.74,cash,11,standard,False,2,False,False,False
T001670,C00439,45.21,utilities,16,standard,False,2,False,False,False
T001671,C00427,30.66,travel,10,standard,False,4,False,False,False
T001672,C00205,45.76,cash,19,standard,False,5,False,False,False
T001673,C00236,86.64,travel,15,standard,False,0,False,False,False
T001674,C00398,47.62,cash,21,standard,False,2,False,False,False
T001675,C00386,77.01,utilities,12,standard,False,3,False,False,False
T001676,C00520,61.61,travel,8,standard,False,1,False,False,False
T001677,C00539,56.24,travel,5,standard,False,2,False,False,False
T001678,C00436,53.03,electronics,2,standard,False,4,False,False,False
T001679,C00638,980.94,travel,21,standard,True,3,False,False,False
T001680,C00472,26.99,electronics,23,standard,False,0,False,False,False
T001681,C00467,67.2,groceries,2,standard,False,0,False,False,False
T001682,C00312,22.73,utilities,22,high,False,3,False,False,False
T001683,C00692,136.08,travel,3,standard,False,1,False,False,False
T001684,C00092,137.14,electronics,23,standard,False,4,False,False,False
T001685,C00357,56.57,travel,14,standard,False,3,False,False,False
T001686,C00050,22.44,groceries,11,standard,False,3,False,False,False
T001687,C00479,147.19,groceries,10,high,False,1,False,False,False
T001688,C00556,263.49,crypto,14,standard,False,3,False,False,False
T001689,C00740,11.24,travel,15,high,False,4,False,False,False
T001690,C00280,28.07,utilities,18,high,False,2,False,False,False
T001691,C00552,57.62,groceries,21,standard,False,1,False,False,False
T001692,C00215,63.43,utilities,23,high,False,1,False,False,False
T001693,C00142,69.26,cash,7,standard,False,1,False,False,False
T001694,C00657,140.46,crypto,5,standard,False,1,False,False,False
T001695,C00202,47.62,travel,21,standard,False,3,False,True,False
T001696,C00226,64.61,travel,11,standard,False,3,False,False,False
T001697,C00679,143.08,cash,4,standard,False,2,False,False,False
T001698,C00645,49.2,travel,21,high,False,1,False,False,False
T001699,C00119,350.89,travel,4,standard,True,3,False,False,False
T001700,C00327,86.55,travel,23,standard,False,2,False,True,False
T001701,C00391,226.12,cash,0,standard,False,3,False,True,False
T001702,C00449,106.74,travel,17,standard,False,0,False,False,False
T001703,C00314,185.58,electronics,10,standard,False,2,False,False,False
T001704,C00268,86.11,travel,22,standard,False,1,False,True,False
T001705,C00240,98.73,electronics,22,standard,False,1,False,False,False
T001706,C00704,138.56,utilities,4,standard,False,2,False,False,False
T001707,C00291,52.84,crypto,11,standard,True,2,False,False,False
T001708,C00014,484.39,utilities,4,high,False,3,False,False,False
T001709,C00601,41.35,utilities,4,standard,False,1,False,False,False
T001710,C00582,332.64,electronics,10,standard,False,1,False,False,False
T001711,C00264,61.4,travel,3,standard,False,2,False,False,False
T001712,C00489,241.91,cash,22,standard,False,0,False,False,False
T001713,C00461,155.65,travel,22,high,False,0,False,False,False
T001714,C00143,360.3,groceries,20,standard,False,1,False,False,False
T001715,C00395,2291.82,cash,23,standard,False,1,False,False,False
T001716,C00215,1442.6,groceries,16,standard,False,5,False,False,False
T001717,C00556,61.4,utilities,13,high,False,1,False,True,False
T001718,C00033,104.76,crypto,4,standard,False,0,False,False,False
T001719,C00150,41.61,groceries,15,standard,False,3,False,False,False
T001720,C00139,119.07,crypto,7,standard,False,1,False,False,False
T001721,C00179,24.02,travel,18,high,False,0,False,False,False
T001722,C00114,144.6,utilities,20,standard,False,5,False,False,False
T001723,C00582,19.0,utilities,0,standard,True,2,False,False,False
T001724,C00150,480.64,cash,15,standard,False,3,False,False,False
T001725,C00279,60.17,groceries,13,standard,False,2,False,False,False
T001726,C00497,23.04,electronics,10,standard,False,0,False,False,False
T001727,C00071,49.77,crypto,1,standard,False,3,False,False,False
T001728,C00402,98.2,crypto,22,high,False,2,False,False,False
T001729,C00694,24.32,groceries,5,standard,False,2,False,False,False
T001730,C00389,500.8,groceries,3,standard,True,5,False,False,False
T001731,C00741,131.28,utilities,11,high,False,4,False,False,False
T001732,C00026,44.76,groceries,12,standard,False,1,False,False,False
T001733,C00359,20.74,travel,21,standard,False,3,False,False,False
T001734,C00217,102.55,travel,23,standard,False,5,False,False,False
T001735,C00152,126.61,utilities,15,standard,False,1,False,False,False
T001736,C00640,180.85,cash,0,standard,False,4,False,False,False
T001737,C00538,70.93,electronics,16,standard,False,1,False,False,False
T001738,C00593,30.15,groceries,7,standard,False,1,False,False,False
T001739,C00005,195.55,electronics,9,standard,False,2,False,False,False
T001740,C00200,67.73,utilities,2,standard,False,2,False,False,False
T001741,C00684,26.38,cash,0,standard,False,1,False,False,False
T001742,C00150,77.61,crypto,2,high,False,2,False,False,False
T001743,C00662,62.13,electronics,9,standard,False,5,False,False,False
T001744,C00505,45.84,crypto,13,standard,False,1,False,False,False
T001745,C00278,165.3,travel,15,standard,False,2,False,True,False
T001746,C00444,4.2,travel,5,standard,False,1,False,False,False
T001747,C00469,172.09,cash,9,high,False,2,False,False,False
T001748,C00020,45.98,travel,15,standard,False,0,False,True,False
T001749,C00207,41.31,electronics,11,standard,False,2,False,False,False
T001750,C00022,47.47,electronics,2,standard,False,1,False,False,False
T001751,C00339,101.76,cash,18,standard,False,1,False,False,False
T001752,C00703,18.98,crypto,21,standard,False,3,False,False,False
T001753,C00118,64.45,electronics,3,standard,True,2,False,False,False
T001754,C00526,214.34,cash,6,standard,False,3,False,False,False
T001755,C00082,170.26,travel,21,standard,False,0,False,False,False
T001756,C00186,22.46,utilities,9,standard,False,0,False,False,False
T001757,C00054,29.65,utilities,6,high,True,1,False,False,False
T001758,C00610,14.33,utilities,3,standard,False,0,False,False,False
T001759,C00489,15.05,cash,22,standard,False,2,False,True,False
T001760,C00623,181.15,groceries,10,standard,False,2,False,False,False
T001761,C00443,200.4,electronics,13,standard,False,0,False,False,False
T001762,C00473,18.54,crypto,0,standard,False,3,False,False,False
T001763,C00665,577.17,cash,8,standard,False,1,False,False,False
T001764,C00325,319.92,crypto,3,standard,False,6,False,False,True
T001765,C00741,139.66,cash,16,standard,False,1,False,False,False
T001766,C00292,45.82,cash,22,standard,False,2,False,False,False
T001767,C00322,41.17,crypto,18,standard,False,2,False,False,False
T001768,C00190,178.89,crypto,6,standard,False,2,False,False,False
T001769,C00516,132.84,groceries,3,standard,False,0,False,False,False
T001770,C00271,14.52,travel,9,standard,False,3,False,False,False
T001771,C00091,94.9,electronics,14,standard,False,2,False,False,False
T001772,C00238,92.62,cash,0,standard,False,0,False,False,False
T001773,C00345,338.82,travel,16,standard,False,1,False,False,False
T001774,C00474,28.89,crypto,11,standard,False,2,False,False,False
T001775,C00023,50.98,electronics,0,standard,False,4,False,False,False
T001776,C00027,60.1,groceries,15,standard,False,3,False,False,False
T001777,C00141,59.72,electronics,18,high,True,5,False,False,False
T001778,C00352,38.06,utilities,21,standard,False,3,False,False,False
T001779,C00462,324.9,utilities,3,standard,False,2,False,False,False
T001780,C00373,28.2,cash,14,standard,False,1,False,False,False
T001781,C00041,41.32,cash,20,standard,False,1,False,False,False
T001782,C00183,25.19,crypto,9,standard,True,1,False,False,False
T001783,C00404,54.03,utilities,7,standard,False,1,False,False,False
T001784,C00529,231.48,utilities,13,standard,True,4,False,False,False
T001785,C00269,89.71,groceries,0,standard,False,1,False,False,False
T001786,C00627,166.56,cash,6,standard,False,2,False,False,False
T001787,C00583,140.34,utilities,1,standard,False,3,False,False,False
T001788,C00159,60.27,crypto,17,standard,False,0,False,False,False
T001789,C00607,10.08,cash,12,standard,False,0,False,False,False
T001790,C00603,91.29,cash,10,standard,False,2,False,False,False
T001791,C00169,70.42,travel,17,standard,False,2,False,False,False
T001792,C00453,55.86,groceries,14,standard,False,6,False,False,False
T001793,C00553,44.39,crypto,10,standard,False,2,False,False,False
T001794,C00505,57.35,electronics,11,standard,False,2,False,False,False
T001795,C00145,33.53,crypto,4,standard,False,3,False,False,False
T001796,C00172,30.65,utilities,19,standard,True,0,False,False,False
T001797,C00104,36.27,utilities,17,standard,False,1,False,False,False
T001798,C00564,93.29,travel,6,high,False,2,False,False,False
T001799,C00003,476.74,groceries,18,standard,False,2,False,False,False
T001800,C00391,145.9,travel,2,standard,False,2,False,False,False
T001801,C00493,9.15,utilities,8,standard,False,0,False,False,False
T001802,C00269,86.59,travel,19,high,False,0,False,False,False
T001803,C00725,131.53,groceries,9,standard,False,2,False,False,False
T001804,C00454,187.04,utilities,17,standard,False,0,False,False,False
T001805,C00531,39.58,groceries,15,standard,False,2,False,False,False
T001806,C00551,13.4,groceries,7,standard,False,0,False,True,False
T001807,C00574,187.5,travel,19,standard,False,2,False,False,False
T001808,C00466,45.7,travel,13,standard,False,1,False,False,False
T001809,C00647,575.61,travel,4,high,False,3,False,False,False
T001810,C00477,21.01,electronics,20,standard,False,3,False,False,False
T001811,C00376,669.36,travel,20,standard,False,2,False,False,False
T001812,C00129,20.23,electronics,18,standard,False,1,False,False,False
T001813,C00281,638.3,electronics,15,standard,False,2,False,False,False
T001814,C00616,96.94,crypto,10,standard,False,5,False,False,False
T001815,C00066,225.59,travel,3,standard,False,2,False,False,False
T001816,C00639,150.34,groceries,4,standard,False,3,False,False,False
T001817,C00230,266.67,utilities,12,standard,False,2,False,False,False
T001818,C00142,116.67,utilities,17,standard,False,1,False,False,False
T001819,C00383,206.86,groceries,1,standard,True,3,False,False,False
T001820,C00558,23.38,electronics,8,standard,False,2,False,False,False
T001821,C00637,74.72,crypto,10,standard,False,1,False,False,False
T001822,C00192,20.93,cash,3,standard,False,0,False,False,False
